player_id,name,overall,primary_position,secondary_positions,auction_category,age,nationality,club,league,preferred_foot,pace,shooting,passing,dribbling,defending,physical,image_url,tier,source,source_fifa_version,source_record_kind
193476,R. Cabella,79,CAM,LM,MID,33,France,Lille,Ligue 1,Right,76,73,77,81,40,54,,VALUE,EXTERNAL_POOL,24,REGULAR_CAREER
223697,R. Gosens,79,LWB,LM,DEF,28,Germany,FC Union Berlin,Bundesliga,Left,78,74,73,75,76,79,,VALUE,EXTERNAL_POOL,24,REGULAR_CAREER
246104,R. Gravenberch,79,CM,,MID,21,Netherlands,Liverpool,Premier League,Right,72,76,78,83,68,72,,VALUE,EXTERNAL_POOL,24,REGULAR_CAREER
210315,Raúl de Tomás,79,ST,,ATT,28,Spain,Rayo Vallecano,La Liga,Right,74,79,76,79,39,75,,VALUE,EXTERNAL_POOL,24,REGULAR_CAREER
251573,Renan Lodi,79,LB,LWB,DEF,25,Brazil,Olympique de Marseille,Ligue 1,Left,81,67,75,77,74,73,,VALUE,EXTERNAL_POOL,24,REGULAR_CAREER
210243,Ricardo Pereira,79,RB,RWB,DEF,29,Portugal,Leicester City,Championship,Right,72,66,77,77,79,70,,VALUE,EXTERNAL_POOL,24,REGULAR_CAREER
228789,Robert Sánchez,79,GK,,GK,25,Spain,Chelsea,Premier League,Right,,,,,,,,VALUE,EXTERNAL_POOL,24,REGULAR_CAREER
209440,Romarinho,79,CF,"CAM,ST",ATT,32,Brazil,Al Ittihad,Pro League,Right,85,76,71,82,30,67,,VALUE,EXTERNAL_POOL,24,REGULAR_CAREER
225953,S. Bergwijn,79,LW,RW,ATT,25,Netherlands,Ajax,Eredivisie,Right,83,77,74,81,42,71,,VALUE,EXTERNAL_POOL,24,REGULAR_CAREER
248266,S. Boey,79,RB,,DEF,22,France,Galatasaray,Super Lig,Right,86,55,65,75,76,84,,VALUE,EXTERNAL_POOL,24,REGULAR_CAREER
211348,S. Dimitrievski,79,GK,,GK,29,North Macedonia,Rayo Vallecano,La Liga,Right,,,,,,,,VALUE,EXTERNAL_POOL,24,REGULAR_CAREER
163705,S. Mandanda,79,GK,,GK,38,France,Rennes,Ligue 1,Right,,,,,,,,VALUE,EXTERNAL_POOL,24,REGULAR_CAREER
206594,S. March,79,RM,,MID,28,England,Brighton & Hove Albion,Premier League,Left,75,70,76,80,67,66,,VALUE,EXTERNAL_POOL,24,REGULAR_CAREER
237238,S. McTominay,79,CDM,CM,MID,26,Scotland,Manchester United,Premier League,Right,59,74,72,73,77,84,,VALUE,EXTERNAL_POOL,24,REGULAR_CAREER
200159,S. Ortega,79,GK,,GK,30,Germany,Manchester City,Premier League,Right,,,,,,,,VALUE,EXTERNAL_POOL,24,REGULAR_CAREER
200215,S. Rode,79,CDM,CM,MID,32,Germany,Eintracht Frankfurt,Bundesliga,Right,64,65,72,74,78,74,,VALUE,EXTERNAL_POOL,24,REGULAR_CAREER
205600,S. Umtiti,79,CB,,DEF,29,France,Lille,Ligue 1,Left,62,62,68,65,80,75,,VALUE,EXTERNAL_POOL,24,REGULAR_CAREER
224003,Sergio Herrera,79,GK,,GK,30,Spain,Osasuna,La Liga,Right,,,,,,,,VALUE,EXTERNAL_POOL,24,REGULAR_CAREER
245371,T. Almada,79,CAM,"CM,CF",MID,22,Argentina,Atlanta United,Major League Soccer,Right,86,74,75,83,51,62,,VALUE,EXTERNAL_POOL,24,REGULAR_CAREER
193283,T. Delaney,79,CDM,CM,MID,31,Denmark,Anderlecht,Jupiler Pro League,Left,68,71,73,72,80,80,,VALUE,EXTERNAL_POOL,24,REGULAR_CAREER
212419,T. Mings,79,CB,,DEF,30,England,Aston Villa,Premier League,Left,71,44,67,66,78,83,,VALUE,EXTERNAL_POOL,24,REGULAR_CAREER
236792,T. Souček,79,CDM,CM,MID,28,Czech Republic,West Ham United,Premier League,Right,56,70,71,70,80,83,,VALUE,EXTERNAL_POOL,24,REGULAR_CAREER
244309,T. Teuma,79,CM,"CAM,CDM",MID,29,Malta,Stade de Reims,Ligue 1,Left,68,77,79,76,73,76,,VALUE,EXTERNAL_POOL,24,REGULAR_CAREER
199069,V. Aboubakar,79,ST,,ATT,31,Cameroon,Beşiktaş,Super Lig,Right,73,80,71,79,36,80,,VALUE,EXTERNAL_POOL,24,REGULAR_CAREER
237712,V. Castellanos,79,ST,,ATT,24,Argentina,Lazio,Serie A,Right,76,79,69,76,42,78,,VALUE,EXTERNAL_POOL,24,REGULAR_CAREER
248550,Vivian,79,CB,,DEF,23,Spain,Athletic Club,La Liga,Right,75,48,56,62,80,78,,VALUE,EXTERNAL_POOL,24,REGULAR_CAREER
215223,W. Benítez,79,GK,,GK,30,Argentina,PSV,Eredivisie,Right,,,,,,,,VALUE,EXTERNAL_POOL,24,REGULAR_CAREER
248695,W. Fofana,79,CB,,DEF,22,France,Chelsea,Premier League,Right,73,37,55,66,81,77,,VALUE,EXTERNAL_POOL,24,REGULAR_CAREER
226790,W. Ndidi,79,CDM,CM,MID,26,Nigeria,Leicester City,Championship,Right,66,60,65,67,82,80,,VALUE,EXTERNAL_POOL,24,REGULAR_CAREER
245367,X. Simons,79,CAM,"LW,RW",MID,20,Netherlands,RB Leipzig,Bundesliga,Right,87,73,76,83,61,74,,VALUE,EXTERNAL_POOL,24,REGULAR_CAREER
236480,Y. Bissouma,79,CDM,CM,MID,26,Mali,Tottenham Hotspur,Premier League,Right,72,67,74,77,77,76,,VALUE,EXTERNAL_POOL,24,REGULAR_CAREER
259377,Yeremy Pino,79,LM,"RM,ST",MID,20,Spain,Villarreal,La Liga,Right,76,73,76,79,38,46,,VALUE,EXTERNAL_POOL,24,REGULAR_CAREER
183512,Yuri Berchiche,79,LB,,DEF,33,Spain,Athletic Club,La Liga,Left,80,68,74,75,76,82,,VALUE,EXTERNAL_POOL,24,REGULAR_CAREER
216447,Álvaro García,79,LM,,MID,30,Spain,Rayo Vallecano,La Liga,Left,91,69,73,79,51,44,,VALUE,EXTERNAL_POOL,24,REGULAR_CAREER
178562,É. Banega,79,CM,"CDM,CAM",MID,35,Argentina,Al Shabab,Pro League,Right,55,73,82,79,73,73,,VALUE,EXTERNAL_POOL,24,REGULAR_CAREER
208777,Óliver Torres,79,CM,"CAM,LW",MID,28,Spain,Sevilla,La Liga,Right,68,72,79,82,65,49,,VALUE,EXTERNAL_POOL,24,REGULAR_CAREER
164835,Ł. Fabiański,79,GK,,GK,38,Poland,West Ham United,Premier League,Right,,,,,,,,VALUE,EXTERNAL_POOL,24,REGULAR_CAREER
